x,y,feature,timestamp
49,53,1,34493880
46,50,1,34493896
53,38,0,34494271
51,36,1,34494289
51,36,2,34494341
51,43,1,34494674
51,34,7,34494955
53,32,7,34494970
44,39,5,34494994
17,37,0,34495063
19,35,0,34495069
48,39,0,34495098
48,45,7,34495221
46,42,2,34495275
24,49,1,34495594
24,46,3,34496220
50,42,2,34496279
45,48,7,34496318
48,37,4,34496658
51,33,4,34497199
20,41,3,34497423
19,38,0,34497931
25,45,3,34497973
27,43,3,34497979
19,34,4,34498039
21,32,4,34498041
21,31,7,34498052
46,41,5,34498066
42,37,5,34498067
47,39,4,34498082
50,30,6,34498354
21,41,7,34498395
49,35,4,34498476
24,28,4,34498485
47,34,3,34498513
50,31,3,34498514
51,37,1,34498524
20,49,4,34498948
48,28,6,34499045
44,49,4,34499355
43,47,1,34499536
20,36,7,34499644
28,41,0,34499750
45,52,4,34499805
50,35,2,34499817
21,40,3,34500136
23,38,3,34500137
45,31,4,34509713
46,27,6,34512794
41,29,1,34516603
29,40,3,34517048
35,26,4,34526808
37,24,4,34526809
22,61,1,37249861
15,59,7,37260661
16,59,4,37261025
17,58,7,37261768
22,57,2,37262495
18,57,4,37263018
13,61,4,37263410
15,59,4,37263423
16,58,4,37263670
12,61,7,37263968
15,58,7,37264023
17,57,4,37264264
19,56,7,37264639
16,57,7,37265186
17,56,7,37265383
15,58,4,37266008
21,56,4,37266102
20,54,7,37266166
14,58,7,37266993
21,55,4,37267368
13,60,4,37267389
19,55,4,37267685
17,55,7,37267869
22,56,2,37268540
21,55,1,37268541
19,53,1,37268555
24,53,2,37268592
23,52,2,37268614
22,55,4,37268905
13,59,7,37269218
21,53,7,37269232
20,54,4,37269347
18,54,7,37269790
15,57,4,37270088
17,55,4,37270142
21,56,2,37270939
14,57,7,37271037
13,59,4,37271045
19,53,7,37271421
17,54,7,37271674
22,52,7,37271725
23,52,4,37272114
23,53,4,37272259
23,51,7,37273144
22,51,2,37273345
22,52,4,37273619
12,59,7,37273622
18,53,7,37274143
19,53,4,37274183
16,55,4,37274187
15,55,7,37274459
18,52,1,37274673
19,53,2,37275109
24,51,1,37275295
18,55,1,37275353
18,57,2,37275360
17,53,7,37275704
11,61,4,37275953
15,55,4,37276004
12,59,4,37276777
20,52,7,37277644
18,52,7,37278009
15,54,7,37278491
11,60,7,37278541
17,53,4,37278975
12,58,7,37279057
21,51,2,37279668
19,51,7,37279778
23,50,2,37280382
18,52,4,37280567
20,51,4,37280688
14,55,7,37280783
21,49,4,37295401
23,47,4,37295416
20,48,4,37297126
20,48,7,37297734
22,46,7,37297768
15,50,7,37299638
16,49,7,37300795
22,46,4,37301830
24,46,7,37302571
17,49,4,37303124
19,47,4,37303132
25,45,4,37304715
23,46,4,37305190
18,47,7,37305561
19,46,7,37305729
24,45,7,37305838
16,48,7,37306059
20,47,4,37306163
22,45,4,37306169
20,46,7,37306170
20,46,4,37306776
25,45,7,37307725
18,47,4,37308346
21,46,7,37308485
23,44,7,37308514
18,46,7,37308814
20,47,1,37308828
23,46,2,37308874
22,46,2,37308875
26,44,4,37310406
19,45,7,37310537
