x,y,feature,timestamp
29,3,3,12462279
44,23,3,12462500
28,39,3,12462528
47,17,4,12462581
47,16,0,12462842
44,18,0,12462872
3,58,0,12462929
46,21,3,12462986
26,34,3,12463072
10,43,0,12463075
1,56,0,12463169
5,38,0,12463219
32,8,3,12463301
44,3,3,12463380
29,18,0,12463416
4,55,3,12463474
23,38,3,12463768
5,38,3,12463999
23,39,0,12464006
26,16,0,12464052
1,59,3,12464083
26,43,0,12464478
9,42,7,12464960
9,42,4,12465223
1,52,0,12465255
36,2,3,12465347
22,41,3,12465462
13,46,4,12465493
12,45,7,12465495
45,21,3,12465574
11,42,7,12465576
21,39,0,12465817
14,47,0,12465893
46,19,0,12466111
21,13,0,12466413
42,22,4,12466574
3,36,7,12466700
46,21,7,12466717
17,35,0,12466732
19,43,3,12467010
28,40,0,12467035
27,41,0,12467118
46,22,0,12467171
14,47,3,12467213
28,3,3,12467237
35,8,0,12467331
44,22,7,12467497
1,56,3,12467634
17,36,7,12467754
25,17,0,12467990
17,46,0,12467993
32,7,3,12468131
40,24,3,12468301
42,20,3,12468469
2,57,0,12468474
24,39,0,12468478
23,39,3,12468479
26,41,3,12468687
35,3,0,12468894
19,44,0,12469055
1,34,0,12469116
34,2,7,12469240
22,42,0,12469254
24,17,0,12469838
20,22,0,12470305
20,43,0,12473036
21,12,3,12473683
16,46,3,12473885
30,34,0,12473897
47,17,3,12475034
29,34,3,12475678
28,18,3,12475736
27,17,0,12476088
37,11,3,12476100
29,4,0,12476430
18,44,3,12476585
29,35,7,12477026
28,19,3,12477092
15,48,0,12477474
18,45,0,12477489
28,7,0,12477654
2,60,0,12477667
26,18,0,12478005
30,4,0,12478400
33,7,3,12478549
17,45,3,12478625
28,40,3,12478690
16,47,0,12478870
44,1,3,12479169
26,42,3,12479587
29,4,3,12479727
22,13,0,12479893
22,40,3,12480020
44,25,0,12480057
41,22,3,12480112
28,4,0,12480128
26,44,0,12480140
44,23,3,12480702
29,19,0,12480880
22,13,3,12480933
2,62,4,12480939
34,8,0,12480952
38,13,3,12481501
23,40,0,12481712
15,47,3,12482349
23,14,0,12482647
23,14,3,12482725
31,10,0,12482876
42,17,3,12483660
2,59,3,12483771
32,9,0,12484262
31,9,3,12484263
20,43,3,12484372
17,47,0,12484378
45,23,3,12484440
35,4,0,12484479
28,5,0,12485171
44,5,0,12485238
35,4,3,12485394
26,40,4,12485468
43,21,0,12485510
43,20,3,12485512
27,42,0,12485679
46,19,0,12485743
40,26,3,12485761
27,43,0,12485790
17,46,3,12485792
7,41,7,12485918
20,44,0,12486150
19,44,3,12486151
28,4,3,12486359
18,46,0,12486400
1,57,0,12486456
25,37,3,12486641
19,45,0,12486677
18,45,3,12486679
24,15,0,12486693
45,23,7,12486708
45,23,4,12486717
21,20,3,12486774
41,25,7,12487040
41,24,0,12487104
44,24,4,12487125
16,47,3,12487178
13,47,7,12487327
2,37,4,12487393
1,36,7,12487395
25,17,0,12487500
30,10,3,12487634
44,23,4,12487694
42,22,0,12487805
27,19,3,12488193
29,36,3,12488408
12,53,0,12488526
16,48,0,12488587
5,58,3,12488724
44,21,0,12488853
46,21,4,12488920
22,20,0,12488975
24,17,3,12488997
21,21,0,12489218
3,60,0,12489392
46,24,3,12489542
7,57,4,12489649
28,37,7,12489712
13,47,4,12489814
12,46,7,12489815
41,23,3,12489964
29,5,0,12490112
22,16,0,12490418
20,21,3,12490456
41,26,0,12490603
12,46,4,12490666
42,25,3,12490882
22,17,3,12490977
23,40,3,12491102
24,38,3,12491261
45,20,7,12491265
27,4,7,12491287
9,60,0,12491304
41,26,3,12491322
45,21,4,12491379
29,35,3,12491385
2,60,3,12491425
28,19,0,12491558
24,39,3,12491634
7,41,4,12491698
6,40,7,12491700
21,14,0,12491704
6,40,4,12491780
38,13,4,12491853
37,12,7,12491855
15,48,3,12491946
27,41,3,12492010
5,39,7,12492030
40,27,0,12492040
7,62,3,12492083
44,27,3,12492158
28,41,0,12492168
44,24,3,12492440
50,17,3,12492741
26,37,3,12492995
25,40,0,12493311
28,20,0,12493531
21,43,3,12493653
27,7,3,12493668
45,25,0,12494040
30,5,0,12494099
4,38,4,12494159
3,37,7,12494161
26,17,0,12494220
14,48,3,12494400
44,21,3,12494429
33,8,0,12494431
22,42,0,12494458
20,44,3,12494503
19,45,3,12494564
25,18,0,12494586
40,24,3,12494663
42,22,3,12494839
20,22,3,12494980
2,55,0,12495080
15,49,0,12495159
20,45,0,12495217
33,8,3,12495316
26,43,3,12495468
34,9,0,12495499
44,26,3,12495671
